TC-BPM1:POS.PX,timestamp,TCBPM1X
TC-BPM1:POS.PX,1546419393.70858,0.8244427003148513
TC-BPM1:POS.PX,1546419393.810529,0.8320955338653174
TC-BPM1:POS.PX,1546419393.912517,0.8495613403477398
TC-BPM1:POS.PX,1546419394.014483,0.8660343038757229
TC-BPM1:POS.PX,1546419394.116467,0.8420141803069248
TC-BPM1:POS.PX,1546419394.218451,0.8105140983456326
TC-BPM1:POS.PX,1546419394.320433,0.7883096850669524
TC-BPM1:POS.PX,1546419394.42241,0.9042598042628083
TC-BPM1:POS.PX,1546419394.524453,0.7427214721820659
TC-BPM1:POS.PX,1546419394.626359,0.8489776753338651
TC-BPM1:POS.PX,1546419394.728347,0.7963703654562007
TC-BPM1:POS.PX,1546419394.830316,0.8799189329499214
TC-BPM1:POS.PX,1546419394.932293,0.8289591766313472
TC-BPM1:POS.PX,1546419395.034264,0.7367644558447329
TC-BPM1:POS.PX,1546419395.136288,0.8257172553350911
TC-BPM1:POS.PX,1546419395.238236,0.8644357807638046
TC-BPM1:POS.PX,1546419395.340226,0.8048436967650514
TC-BPM1:POS.PX,1546419395.44219,0.8318749383832554
TC-BPM1:POS.PX,1546419395.544163,0.8616417567191822
TC-BPM1:POS.PX,1546419395.646149,0.7883697524171914
TC-BPM1:POS.PX,1546419395.748139,0.7581614015121254
TC-BPM1:POS.PX,1546419395.850084,0.8541014238585434
TC-BPM1:POS.PX,1546419395.952076,0.7635392686795417
TC-BPM1:POS.PX,1546419396.054056,0.7622952526925261
TC-BPM1:POS.PX,1546419396.156093,0.830776407937032
TC-BPM1:POS.PX,1546419396.258062,0.8073670405701451
TC-BPM1:POS.PX,1546419396.360035,0.765852204101025
TC-BPM1:POS.PX,1546419396.462028,0.7848702682105467
TC-BPM1:POS.PX,1546419396.563943,0.7883132685555935
TC-BPM1:POS.PX,1546419396.665925,0.7618439743310147
TC-BPM1:POS.PX,1546419396.767927,0.7206780020152747
TC-BPM1:POS.PX,1546419396.869871,0.7650787701481501
TC-BPM1:POS.PX,1546419396.970847,0.9146399026391573
TC-BPM1:POS.PX,1546419397.07282,0.774534360995806
TC-BPM1:POS.PX,1546419397.174807,0.8705075745571137
TC-BPM1:POS.PX,1546419397.27678,0.8305773568190429
TC-BPM1:POS.PX,1546419397.378755,0.7839653625198637
TC-BPM1:POS.PX,1546419397.480738,0.7290434338117919
TC-BPM1:POS.PX,1546419397.58272,0.7521871922180757
TC-BPM1:POS.PX,1546419397.684697,0.8741427601718489
TC-BPM1:POS.PX,1546419397.786677,0.8478067675555204
TC-BPM1:POS.PX,1546419397.888652,0.7467428206311885
TC-BPM1:POS.PX,1546419397.990629,0.8472839991875265
TC-BPM1:POS.PX,1546419398.092638,0.7487036134171272
TC-BPM1:POS.PX,1546419398.194613,0.7329508995924279
TC-BPM1:POS.PX,1546419398.296618,0.7810631087141435
TC-BPM1:POS.PX,1546419398.398688,0.7081748811961591
TC-BPM1:POS.PX,1546419398.500532,0.8491476270536296
TC-BPM1:POS.PX,1546419398.6025,0.839987122425366
TC-BPM1:POS.PX,1546419398.704546,0.8486096924125731
TC-BPM1:POS.PX,1546419398.8065,0.7854554565557649
TC-BPM1:POS.PX,1546419398.908486,0.8203563533233076
TC-BPM1:POS.PX,1546419399.010441,0.8581998939373513
TC-BPM1:POS.PX,1546419399.112426,0.7808696511647117
TC-BPM1:POS.PX,1546419399.214394,0.8389745791601844
TC-BPM1:POS.PX,1546419399.316375,0.8176379442469002
TC-BPM1:POS.PX,1546419399.418356,0.8108698951631482
TC-BPM1:POS.PX,1546419399.520342,0.7899942073916999
TC-BPM1:POS.PX,1546419399.622307,0.831262518903491
TC-BPM1:POS.PX,1546419399.724304,0.8718397621682499
TC-BPM1:POS.PX,1546419399.826298,0.8729527848549707
TC-BPM1:POS.PX,1546419399.928296,0.8088108493205349
TC-BPM1:POS.PX,1546419400.030242,0.8194673536772993
TC-BPM1:POS.PX,1546419400.132203,0.8513977460699577
TC-BPM1:POS.PX,1546419400.233203,1.1394025170629718
TC-BPM1:POS.PX,1546419400.335191,1.4024483880693328
TC-BPM1:POS.PX,1546419400.437099,1.7242524217673463
TC-BPM1:POS.PX,1546419400.538077,2.122249158760354
TC-BPM1:POS.PX,1546419400.639055,2.4886435659320507
TC-BPM1:POS.PX,1546419400.740056,2.5106723698108278
TC-BPM1:POS.PX,1546419400.841019,2.5522238148446452
TC-BPM1:POS.PX,1546419400.941996,2.5286728807687093
TC-BPM1:POS.PX,1546419401.04298,2.5874959185113218
TC-BPM1:POS.PX,1546419401.143959,2.588679868536799
TC-BPM1:POS.PX,1546419401.24494,2.5918141950884843
TC-BPM1:POS.PX,1546419424.712905,1.2079974891640783
TC-BPM1:POS.PX,1546419424.813918,1.2603912434079465
TC-BPM1:POS.PX,1546419424.914885,1.2344561206268232
TC-BPM1:POS.PX,1546419425.015862,1.2216831019805257
TC-BPM1:POS.PX,1546419425.116854,1.2564119765300121
TC-BPM1:POS.PX,1546419425.217844,1.2548228226369882
TC-BPM1:POS.PX,1546419425.318769,1.1767595202233905
TC-BPM1:POS.PX,1546419425.419748,1.2255456334555983
TC-BPM1:POS.PX,1546419425.520749,1.3689191128363032
TC-BPM1:POS.PX,1546419425.621705,1.320298415461933
TC-BPM1:POS.PX,1546419425.722678,1.2230536841483692
TC-BPM1:POS.PX,1546419425.823653,1.2334332577634461
TC-BPM1:POS.PX,1546419425.924642,1.2466587984269548
TC-BPM1:POS.PX,1546419426.025608,1.2520766678057846
TC-BPM1:POS.PX,1546419426.126584,1.2697969794148791
TC-BPM1:POS.PX,1546419426.227583,1.2921214961083893
TC-BPM1:POS.PX,1546419426.32854,1.3055106629092208
TC-BPM1:POS.PX,1546419426.429519,1.3279683952700863
TC-BPM1:POS.PX,1546419426.530504,1.2165152300730104
TC-BPM1:POS.PX,1546419426.631475,1.216863444546466
TC-BPM1:POS.PX,1546419426.732456,1.3275315475196015
TC-BPM1:POS.PX,1546419426.833438,1.330672127889133
TC-BPM1:POS.PX,1546419426.93442,1.2246694126979643
TC-BPM1:POS.PX,1546419427.035398,1.2081697751975846
TC-BPM1:POS.PX,1546419427.13645,1.222015250519147
TC-BPM1:POS.PX,1546419427.237368,1.3013331494855838
TC-BPM1:POS.PX,1546419427.33833,1.2151558166401213
TC-BPM1:POS.PX,1546419427.43931,1.260249351690111
TC-BPM1:POS.PX,1546419427.540309,1.2722309015915516
TC-BPM1:POS.PX,1546419427.641259,1.2891649578522704
TC-BPM1:POS.PX,1546419427.742242,1.2852664695173641
TC-BPM1:POS.PX,1546419427.843228,1.2384831508378553
TC-BPM1:POS.PX,1546419427.944198,1.2803483085751393
TC-BPM1:POS.PX,1546419428.045175,1.2346039924300451
TC-BPM1:POS.PX,1546419428.147165,1.2407470257474742
TC-BPM1:POS.PX,1546419428.248201,1.3209585734298752
TC-BPM1:POS.PX,1546419428.351151,1.2218817614349085
TC-BPM1:POS.PX,1546419428.453141,1.2024797536745622
TC-BPM1:POS.PX,1546419428.555107,1.2996619718110178
TC-BPM1:POS.PX,1546419428.657091,1.23786957203623
TC-BPM1:POS.PX,1546419428.759112,1.2038553254410898
TC-BPM1:POS.PX,1546419428.861086,1.2453417570134484
TC-BPM1:POS.PX,1546419428.963066,1.2191279528594177
TC-BPM1:POS.PX,1546419429.065,1.2319347513531538
TC-BPM1:POS.PX,1546419429.166969,1.1837685968177167
TC-BPM1:POS.PX,1546419429.268938,1.1888300922952542
TC-BPM1:POS.PX,1546419429.370916,1.2722208278298468
TC-BPM1:POS.PX,1546419429.47289,1.2445434111707316
TC-BPM1:POS.PX,1546419429.574885,1.2621868057673138
TC-BPM1:POS.PX,1546419429.676858,1.2202909918086156
TC-BPM1:POS.PX,1546419429.778837,1.251154286291957
TC-BPM1:POS.PX,1546419429.8812,1.3184373258206217
TC-BPM1:POS.PX,1546419429.983107,1.1623333028609593
TC-BPM1:POS.PX,1546419430.084787,1.2816172009245612
TC-BPM1:POS.PX,1546419430.186762,1.3467361895943546
TC-BPM1:POS.PX,1546419430.288731,1.7298836669751876
TC-BPM1:POS.PX,1546419430.391804,2.088957324532018
TC-BPM1:POS.PX,1546419430.492698,2.2791696004186894
TC-BPM1:POS.PX,1546419430.594667,2.58590039094008
TC-BPM1:POS.PX,1546419430.696619,2.7331708021814602
TC-BPM1:POS.PX,1546419430.79768,2.9269619326251948
TC-BPM1:POS.PX,1546419430.899592,2.918378263804304
TC-BPM1:POS.PX,1546419431.001543,2.899129970523948
TC-BPM1:POS.PX,1546419431.103527,2.923130476928967
TC-BPM1:POS.PX,1546419431.205507,2.913624604903402
TC-BPM1:POS.PX,1546419431.307488,2.929834912471588
TC-BPM1:POS.PX,1546419431.409455,2.933902766501634
TC-BPM1:POS.PX,1546419431.511439,2.9262315695932726
TC-BPM1:POS.PX,1546419431.613434,2.9772729686087365
TC-BPM1:POS.PX,1546419431.715396,2.9073951231236763
TC-BPM1:POS.PX,1546419431.817454,2.8646031496944833
TC-BPM1:POS.PX,1546419431.918401,2.928929267785669
TC-BPM1:POS.PX,1546419432.020372,2.9883718248647257
TC-BPM1:POS.PX,1546419432.123215,2.8538760159873333
TC-BPM1:POS.PX,1546419432.224613,2.856216248285792
TC-BPM1:POS.PX,1546419432.326287,2.9276009657142676
TC-BPM1:POS.PX,1546419432.428279,3.0038253238596093
TC-BPM1:POS.PX,1546419432.53024,2.946571011760383
TC-BPM1:POS.PX,1546419432.632222,2.9592265114298795
TC-BPM1:POS.PX,1546419432.734252,2.927816289819837
TC-BPM1:POS.PX,1546419432.836154,2.894503679353869
TC-BPM1:POS.PX,1546419432.938127,3.105338495356383
TC-BPM1:POS.PX,1546419433.040103,2.969942539655947
TC-BPM1:POS.PX,1546419433.142117,2.8304066061862727
TC-BPM1:POS.PX,1546419433.244091,2.911740449261286
TC-BPM1:POS.PX,1546419433.346067,2.8835110261711545
TC-BPM1:POS.PX,1546419433.448045,2.839088187720331
TC-BPM1:POS.PX,1546419433.55001,2.859864030043679
TC-BPM1:POS.PX,1546419433.652017,2.9723194500556027
TC-BPM1:POS.PX,1546419433.75398,2.9104568873775154
TC-BPM1:POS.PX,1546419433.855953,2.87352681757436
TC-BPM1:POS.PX,1546419433.957925,2.985551394080256
TC-BPM1:POS.PX,1546419434.059927,2.897062929343935
TC-BPM1:POS.PX,1546419434.16188,2.9958269424156247
TC-BPM1:POS.PX,1546419434.263858,2.938950476948223
TC-BPM1:POS.PX,1546419434.365843,2.984307427751054
TC-BPM1:POS.PX,1546419434.467888,2.9539658524730266
TC-BPM1:POS.PX,1546419434.569827,2.891030944462196
TC-BPM1:POS.PX,1546419434.671988,2.8913043129524043
TC-BPM1:POS.PX,1546419434.773741,2.9955040376719073
TC-BPM1:POS.PX,1546419434.875731,2.877306867993536
TC-BPM1:POS.PX,1546419434.977705,2.9438801956943372
TC-BPM1:POS.PX,1546419435.079675,2.935479704999364
TC-BPM1:POS.PX,1546419435.181651,2.891044011521723
TC-BPM1:POS.PX,1546419435.283636,2.9026851274008965
TC-BPM1:POS.PX,1546419435.385603,2.863884663687504
TC-BPM1:POS.PX,1546419435.487602,2.9166578985584795
TC-BPM1:POS.PX,1546419435.589558,2.8774570695695494
TC-BPM1:POS.PX,1546419435.691538,2.948770331555738
TC-BPM1:POS.PX,1546419435.79352,2.8726116041836383
TC-BPM1:POS.PX,1546419435.895493,2.884113021096148
TC-BPM1:POS.PX,1546419435.99747,2.870932061395372
TC-BPM1:POS.PX,1546419436.099481,2.860770759134031
TC-BPM1:POS.PX,1546419436.201437,2.877709528170338
TC-BPM1:POS.PX,1546419436.303412,2.8664555124659103
TC-BPM1:POS.PX,1546419436.405399,2.9209647110379118
TC-BPM1:POS.PX,1546419436.507393,2.879914760741597
TC-BPM1:POS.PX,1546419436.609506,2.8512154464830677
TC-BPM1:POS.PX,1546419436.711367,2.940788374347452
TC-BPM1:POS.PX,1546419436.813344,2.9014642957047174
TC-BPM1:POS.PX,1546419436.915326,2.855949728854192
TC-BPM1:POS.PX,1546419437.017293,2.890329018866188
TC-BPM1:POS.PX,1546419437.119247,2.959793558577805
TC-BPM1:POS.PX,1546419437.221235,2.9095291044777434
TC-BPM1:POS.PX,1546419437.323249,2.9050226652284468
TC-BPM1:POS.PX,1546419437.425198,2.8469701159794334
TC-BPM1:POS.PX,1546419437.527186,2.932531083919959
TC-BPM1:POS.PX,1546419437.629153,2.9086425710105033
TC-BPM1:POS.PX,1546419437.731119,2.9050923137445746
TC-BPM1:POS.PX,1546419437.833119,2.8956773224552483
TC-BPM1:POS.PX,1546419437.935119,2.9489147244756437
TC-BPM1:POS.PX,1546419438.037068,2.867838997954297
TC-BPM1:POS.PX,1546419438.139043,2.8491358436703003
TC-BPM1:POS.PX,1546419438.241034,2.8823982900031138
TC-BPM1:POS.PX,1546419438.343009,2.861555472377245
TC-BPM1:POS.PX,1546419438.444987,2.875708985840836
TC-BPM1:POS.PX,1546419438.546992,2.8281911472460415
TC-BPM1:POS.PX,1546419438.649071,2.9173253946390623
TC-BPM1:POS.PX,1546419438.750909,2.8758963430122613
TC-BPM1:POS.PX,1546419438.852893,2.9271124067838192
TC-BPM1:POS.PX,1546419438.954884,2.8803025954621906
TC-BPM1:POS.PX,1546419439.056853,2.909336991374228
TC-BPM1:POS.PX,1546419439.158841,2.8286312501149413
TC-BPM1:POS.PX,1546419439.260831,3.0276812407970803
TC-BPM1:POS.PX,1546419439.362798,2.8590982705298567
TC-BPM1:POS.PX,1546419439.464769,2.90835437434344
TC-BPM1:POS.PX,1546419439.566765,2.989796806800401
TC-BPM1:POS.PX,1546419439.668729,2.899014699323294
TC-BPM1:POS.PX,1546419439.770686,2.8717723228045733
TC-BPM1:POS.PX,1546419439.872682,2.9074543610933468
TC-BPM1:POS.PX,1546419439.974657,2.8581668162489513
TC-BPM1:POS.PX,1546419440.076671,2.9419948241567293
TC-BPM1:POS.PX,1546419440.178569,2.80220437596242
TC-BPM1:POS.PX,1546419440.280554,2.5229131515707723
TC-BPM1:POS.PX,1546419440.382529,2.0607877196375273
TC-BPM1:POS.PX,1546419440.484596,1.7948244161940263
TC-BPM1:POS.PX,1546419440.586516,1.571641434952932
TC-BPM1:POS.PX,1546419440.688482,1.5169366643446685
TC-BPM1:POS.PX,1546419440.79043,1.4377767682866385
TC-BPM1:POS.PX,1546419440.892423,1.4280798448948848
TC-BPM1:POS.PX,1546419440.994391,1.5456791955968405
TC-BPM1:POS.PX,1546419441.096377,1.5925826085588406
TC-BPM1:POS.PX,1546419441.198359,1.519252543535173
TC-BPM1:POS.PX,1546419441.299325,1.5621778916569364
TC-BPM1:POS.PX,1546419441.40131,1.5766323254203785
TC-BPM1:POS.PX,1546419441.503286,1.4490943015741566
TC-BPM1:POS.PX,1546419441.605267,1.5030400141199132
TC-BPM1:POS.PX,1546419441.707249,1.5127543947755584
TC-BPM1:POS.PX,1546419441.809222,1.475953839692966
TC-BPM1:POS.PX,1546419441.911205,1.5293437815269304
TC-BPM1:POS.PX,1546419442.01217,1.488914499097767
TC-BPM1:POS.PX,1546419442.11415,1.4721566512780702
TC-BPM1:POS.PX,1546419442.216129,1.47174219403195
TC-BPM1:POS.PX,1546419442.31817,1.4873909828540697
TC-BPM1:POS.PX,1546419442.420093,1.5029541748403912
TC-BPM1:POS.PX,1546419442.521087,1.541458384907784
TC-BPM1:POS.PX,1546419442.622041,1.4592046341061458
TC-BPM1:POS.PX,1546419442.723019,1.5270072367209218
TC-BPM1:POS.PX,1546419442.824002,1.53534596035427
TC-BPM1:POS.PX,1546419442.924986,1.4853504453492192
TC-BPM1:POS.PX,1546419443.025954,1.5088556387302483
TC-BPM1:POS.PX,1546419443.126959,1.413516915501032
TC-BPM1:POS.PX,1546419443.227929,1.4762642695870636
TC-BPM1:POS.PX,1546419443.328916,1.5265943672081006
TC-BPM1:POS.PX,1546419443.429864,1.4080789034763177
TC-BPM1:POS.PX,1546419443.530851,1.4827822675892115
TC-BPM1:POS.PX,1546419443.631825,1.4857592682108582
TC-BPM1:POS.PX,1546419443.732804,1.4899090467145635
TC-BPM1:POS.PX,1546419443.833801,1.422101544817037
TC-BPM1:POS.PX,1546419443.934761,1.5581994274051558
TC-BPM1:POS.PX,1546419444.035754,1.446823356831001
TC-BPM1:POS.PX,1546419444.136736,1.487585826236222
TC-BPM1:POS.PX,1546419444.237703,1.4912494225149666
TC-BPM1:POS.PX,1546419444.338696,1.4264778623335082
TC-BPM1:POS.PX,1546419444.439656,1.5068548153737882
TC-BPM1:POS.PX,1546419444.540637,1.5999547850323375
TC-BPM1:POS.PX,1546419444.641618,1.5386943691188502
TC-BPM1:POS.PX,1546419444.742594,1.468226842041689
TC-BPM1:POS.PX,1546419444.843572,1.441553548001114
TC-BPM1:POS.PX,1546419444.944546,1.5194291868562095
TC-BPM1:POS.PX,1546419445.045533,1.493240937241764
TC-BPM1:POS.PX,1546419445.146515,1.5699958341876212
TC-BPM1:POS.PX,1546419445.247495,1.4857810048506044
TC-BPM1:POS.PX,1546419445.348489,1.575834327172583
TC-BPM1:POS.PX,1546419445.449448,1.5998961108467098
TC-BPM1:POS.PX,1546419445.550441,1.570775284863276
TC-BPM1:POS.PX,1546419445.651444,1.4062039417300285
TC-BPM1:POS.PX,1546419445.75239,1.4624929661519552
TC-BPM1:POS.PX,1546419445.854543,1.4499976463423874
TC-BPM1:POS.PX,1546419445.955392,1.4435666760224624
TC-BPM1:POS.PX,1546419446.056388,1.448146509244017
TC-BPM1:POS.PX,1546419446.157354,1.418677121838991
TC-BPM1:POS.PX,1546419446.259316,1.5089177199616228
TC-BPM1:POS.PX,1546419446.360277,1.4991973750837584
TC-BPM1:POS.PX,1546419446.46127,1.5196361988629261
TC-BPM1:POS.PX,1546419446.562222,1.5817726759072606
TC-BPM1:POS.PX,1546419446.663219,1.4881576523432503
TC-BPM1:POS.PX,1546419446.764204,1.4457291840838686
TC-BPM1:POS.PX,1546419446.866184,1.513020861953206
TC-BPM1:POS.PX,1546419446.967163,1.5243018066885783
TC-BPM1:POS.PX,1546419447.068137,1.487578805764476
TC-BPM1:POS.PX,1546419447.169106,1.4660677666410584
TC-BPM1:POS.PX,1546419447.270083,1.5040958991548548
TC-BPM1:POS.PX,1546419447.371061,1.4906135522779447
TC-BPM1:POS.PX,1546419447.472053,1.5601341019326693
TC-BPM1:POS.PX,1546419447.573014,1.5186868606877755
TC-BPM1:POS.PX,1546419447.673986,1.5241789706752678
TC-BPM1:POS.PX,1546419447.774976,1.5067017974625516
TC-BPM1:POS.PX,1546419447.875944,1.4915199189953994
TC-BPM1:POS.PX,1546419447.976942,1.4337100803900913
TC-BPM1:POS.PX,1546419448.077934,1.4621880872400925
TC-BPM1:POS.PX,1546419448.179506,1.4658561573735711
TC-BPM1:POS.PX,1546419448.280846,1.4799243884438074
TC-BPM1:POS.PX,1546419448.38182,1.5518537229134717
TC-BPM1:POS.PX,1546419448.482807,1.4573915206897028
TC-BPM1:POS.PX,1546419448.583788,1.576181724501725
TC-BPM1:POS.PX,1546419448.684764,1.4779310635522966
TC-BPM1:POS.PX,1546419448.785738,1.4944276887203345
TC-BPM1:POS.PX,1546419448.886722,1.4720343238770823
TC-BPM1:POS.PX,1546419448.98773,1.471066813913219
TC-BPM1:POS.PX,1546419449.088689,1.5006280323209282
TC-BPM1:POS.PX,1546419449.189651,1.506391114484082
TC-BPM1:POS.PX,1546419449.290625,1.5123062098034132
TC-BPM1:POS.PX,1546419449.391606,1.475810194337316
TC-BPM1:POS.PX,1546419449.492588,1.5236502098146414
TC-BPM1:POS.PX,1546419449.593566,1.5519493434586964
TC-BPM1:POS.PX,1546419449.69554,1.478986344848958
TC-BPM1:POS.PX,1546419449.79753,1.5088553036603596
TC-BPM1:POS.PX,1546419449.899541,1.4686268189326737
TC-BPM1:POS.PX,1546419450.001553,1.5168107565331808
TC-BPM1:POS.PX,1546419450.103456,1.6013910245755452
TC-BPM1:POS.PX,1546419450.205434,1.510861019277786
TC-BPM1:POS.PX,1546419450.307416,1.7618765320267544
TC-BPM1:POS.PX,1546419450.409396,1.963957955641066
TC-BPM1:POS.PX,1546419450.511394,2.0769831707529467
TC-BPM1:POS.PX,1546419450.613349,2.0588567296688893
TC-BPM1:POS.PX,1546419450.715334,2.2562468219730003
TC-BPM1:POS.PX,1546419450.817306,2.244911750021202
TC-BPM1:POS.PX,1546419450.9193,2.180347584495608
TC-BPM1:POS.PX,1546419451.021267,2.110217645003932
TC-BPM1:POS.PX,1546419451.123285,2.1329524327837333
TC-BPM1:POS.PX,1546419451.225238,2.0834482412174373
TC-BPM1:POS.PX,1546419451.327867,2.210176520262434
TC-BPM1:POS.PX,1546419451.429199,2.15509730423597
TC-BPM1:POS.PX,1546419451.531157,2.235146040156786
TC-BPM1:POS.PX,1546419451.633142,2.191462873104264
TC-BPM1:POS.PX,1546419451.735747,2.150613823674292
TC-BPM1:POS.PX,1546419451.83717,2.1766119402958592
TC-BPM1:POS.PX,1546419451.939119,2.1835128282227947
TC-BPM1:POS.PX,1546419452.041053,2.2062060951773717
TC-BPM1:POS.PX,1546419452.143019,2.1748941436806595
TC-BPM1:POS.PX,1546419452.244989,2.193677142085429
TC-BPM1:POS.PX,1546419452.346984,2.210746381053008
TC-BPM1:POS.PX,1546419452.448942,2.2049634541108682
TC-BPM1:POS.PX,1546419452.549914,2.1649009050192713
TC-BPM1:POS.PX,1546419452.651897,2.2409377342125403
TC-BPM1:POS.PX,1546419452.753893,2.1789668474088373
TC-BPM1:POS.PX,1546419452.855856,2.151114781191729
TC-BPM1:POS.PX,1546419452.957836,2.2849975939526685
TC-BPM1:POS.PX,1546419453.05985,2.1548079512412386
TC-BPM1:POS.PX,1546419453.161817,2.2783365946375302
TC-BPM1:POS.PX,1546419453.263789,2.2257987386524936
TC-BPM1:POS.PX,1546419453.365777,2.2314914604879386
TC-BPM1:POS.PX,1546419453.467744,2.1768177695498845
TC-BPM1:POS.PX,1546419453.569705,2.1989777662568675
TC-BPM1:POS.PX,1546419453.671685,2.2126868343569934
TC-BPM1:POS.PX,1546419453.773778,2.2138528472440493
TC-BPM1:POS.PX,1546419453.875658,2.229519536608859
TC-BPM1:POS.PX,1546419453.977622,2.1847967252772245
TC-BPM1:POS.PX,1546419454.079591,2.17586372242792
TC-BPM1:POS.PX,1546419454.18157,2.1919681011391305
TC-BPM1:POS.PX,1546419454.283558,2.222895473482996
TC-BPM1:POS.PX,1546419454.385532,2.207945408113674
TC-BPM1:POS.PX,1546419454.48753,2.198577458054069
TC-BPM1:POS.PX,1546419454.589504,2.1953021353973967
TC-BPM1:POS.PX,1546419454.69148,2.1470020306740674
TC-BPM1:POS.PX,1546419454.793476,2.218830228099373
TC-BPM1:POS.PX,1546419454.895434,2.1491303586593844
TC-BPM1:POS.PX,1546419454.997406,2.2607967832826255
TC-BPM1:POS.PX,1546419455.099411,2.2045198636183465
TC-BPM1:POS.PX,1546419455.201388,2.1301164147988683
TC-BPM1:POS.PX,1546419455.303369,2.207467848887527
TC-BPM1:POS.PX,1546419455.405338,2.262923540372043
TC-BPM1:POS.PX,1546419455.507314,2.2133167712073583
TC-BPM1:POS.PX,1546419455.609306,2.255730660050844
TC-BPM1:POS.PX,1546419455.711301,2.2014910960404936
TC-BPM1:POS.PX,1546419455.813222,2.1802458540765226
TC-BPM1:POS.PX,1546419455.915201,2.252746922181098
TC-BPM1:POS.PX,1546419456.017178,2.176682057502381
TC-BPM1:POS.PX,1546419456.119146,2.144823698758007
TC-BPM1:POS.PX,1546419456.221323,2.2609260495214274
TC-BPM1:POS.PX,1546419456.323132,2.193520188902833
TC-BPM1:POS.PX,1546419456.425103,2.1715081211934484
TC-BPM1:POS.PX,1546419456.527077,2.2413046256651286
TC-BPM1:POS.PX,1546419456.629043,2.1235064617074992
TC-BPM1:POS.PX,1546419456.731031,2.1436599223076325
TC-BPM1:POS.PX,1546419456.833038,2.18964314502044
TC-BPM1:POS.PX,1546419456.93502,2.1746032014307746
TC-BPM1:POS.PX,1546419457.037026,2.1507954770555338
TC-BPM1:POS.PX,1546419457.138964,2.137731347205794
TC-BPM1:POS.PX,1546419457.240947,2.132176294317729
TC-BPM1:POS.PX,1546419457.342919,2.2184562524275684
TC-BPM1:POS.PX,1546419457.444908,2.182045044333676
TC-BPM1:POS.PX,1546419457.546933,2.22938959586922
TC-BPM1:POS.PX,1546419457.648853,2.180684176730688
TC-BPM1:POS.PX,1546419457.750806,2.1304946766691346
TC-BPM1:POS.PX,1546419457.85281,2.1451436291389405
TC-BPM1:POS.PX,1546419457.954761,2.222112867767363
TC-BPM1:POS.PX,1546419458.056739,2.173116134419043
TC-BPM1:POS.PX,1546419458.158733,2.245677053454144
TC-BPM1:POS.PX,1546419458.26071,2.203383467367109
TC-BPM1:POS.PX,1546419458.362706,2.1530075907587163
TC-BPM1:POS.PX,1546419458.464685,2.1608215613725408
TC-BPM1:POS.PX,1546419458.566663,2.227053158214134
TC-BPM1:POS.PX,1546419458.66865,2.1819485331861213
TC-BPM1:POS.PX,1546419458.769601,2.2639341165302995
TC-BPM1:POS.PX,1546419458.871583,2.1938801442000226
TC-BPM1:POS.PX,1546419458.973562,2.2383567280337426
TC-BPM1:POS.PX,1546419459.075532,2.1837049562568995
TC-BPM1:POS.PX,1546419459.177535,2.166033587539217
TC-BPM1:POS.PX,1546419459.279495,2.2321428344995886
TC-BPM1:POS.PX,1546419459.381526,2.1793282179762294
TC-BPM1:POS.PX,1546419459.483434,2.2015579700231322
TC-BPM1:POS.PX,1546419459.58544,2.092358779800275
TC-BPM1:POS.PX,1546419459.687389,2.175818401931199
TC-BPM1:POS.PX,1546419459.789371,2.2565692389917205
TC-BPM1:POS.PX,1546419459.891362,2.1086865958755263
TC-BPM1:POS.PX,1546419459.993334,2.1666584885196136
TC-BPM1:POS.PX,1546419460.095308,2.2265403859157233
TC-BPM1:POS.PX,1546419460.197299,2.1363697409925257
TC-BPM1:POS.PX,1546419460.299283,2.373422823401063
TC-BPM1:POS.PX,1546419460.40128,2.4399043716972098
TC-BPM1:POS.PX,1546419460.50322,2.761284221898448
TC-BPM1:POS.PX,1546419460.605212,2.880833721069306
TC-BPM1:POS.PX,1546419460.707174,3.014385569179563
TC-BPM1:POS.PX,1546419460.809147,2.9937304408822554
TC-BPM1:POS.PX,1546419460.911139,3.06777129000925
TC-BPM1:POS.PX,1546419461.013113,3.1189802730147935
TC-BPM1:POS.PX,1546419461.115191,3.062491603543581
TC-BPM1:POS.PX,1546419461.217088,3.0376264179317722
TC-BPM1:POS.PX,1546419461.319265,3.034530351720757
TC-BPM1:POS.PX,1546419461.421008,3.0342795353349996
TC-BPM1:POS.PX,1546419461.523019,3.0580958024358478
TC-BPM1:POS.PX,1546419461.625162,3.0198167144272534
TC-BPM1:POS.PX,1546419461.726952,2.9583042289164583
TC-BPM1:POS.PX,1546419461.828915,3.040042841777014
TC-BPM1:POS.PX,1546419461.930895,2.9798518556088713
TC-BPM1:POS.PX,1546419462.032871,3.119290784968598
TC-BPM1:POS.PX,1546419462.134869,3.0003895517215846
TC-BPM1:POS.PX,1546419462.23686,3.0576487149717364
TC-BPM1:POS.PX,1546419462.33882,3.028302884187104
TC-BPM1:POS.PX,1546419462.440801,3.127184993649201
TC-BPM1:POS.PX,1546419462.542784,3.0175884023798853
TC-BPM1:POS.PX,1546419462.644758,3.026407923868966
TC-BPM1:POS.PX,1546419462.746741,3.012144198436728
TC-BPM1:POS.PX,1546419462.848696,3.20205556095814
TC-BPM1:POS.PX,1546419462.950722,3.0008490123216958
TC-BPM1:POS.PX,1546419463.052673,3.070314607137242
TC-BPM1:POS.PX,1546419463.154656,3.0128756416659632
TC-BPM1:POS.PX,1546419463.25665,3.0405643144526393
