time,R1I:VA:BAG1:Ai:Pr,
2019-1-6 17:50,5.90E-08,5.9
2019-1-6 17:50,5.80E-08,5.8
2019-1-6 17:50,5.90E-08,5.9
2019-1-6 17:50,5.80E-08,5.8
2019-1-6 17:51,6.00E-08,6
2019-1-6 17:51,5.80E-08,5.8
2019-1-6 17:51,5.90E-08,5.9
2019-1-6 17:51,6.00E-08,6
2019-1-6 17:51,6.30E-08,6.3
2019-1-6 17:52,6.50E-08,6.5
2019-1-6 17:52,6.60E-08,6.6
2019-1-6 17:52,6.90E-08,6.9
2019-1-6 17:52,7.30E-08,7.3
2019-1-6 17:52,7.60E-08,7.6
2019-1-6 17:53,7.80E-08,7.8
2019-1-6 17:53,8.00E-08,8
2019-1-6 17:53,8.20E-08,8.2
2019-1-6 17:53,8.70E-08,8.7
2019-1-6 17:53,8.90E-08,8.9
2019-1-6 17:53,9.10E-08,9.1
2019-1-6 17:54,9.30E-08,9.3
2019-1-6 17:54,9.50E-08,9.5
2019-1-6 17:54,9.70E-08,9.7
2019-1-6 17:54,1.00E-07,10
2019-1-6 17:55,1.10E-07,11
2019-1-6 17:57,1.00E-07,10
2019-1-6 18:05,9.90E-08,9.9
2019-1-6 18:05,1.00E-07,10
2019-1-6 18:05,9.90E-08,9.9
2019-1-6 18:06,1.00E-07,10
2019-1-6 18:06,9.90E-08,9.9
2019-1-6 18:06,1.00E-07,10
2019-1-6 18:07,9.90E-08,9.9
2019-1-6 18:07,1.00E-07,10
2019-1-6 18:07,9.80E-08,9.8
2019-1-6 18:08,9.70E-08,9.7
2019-1-6 18:08,9.80E-08,9.8
2019-1-6 18:08,9.70E-08,9.7
2019-1-6 18:08,9.90E-08,9.9
2019-1-6 18:08,9.80E-08,9.8
2019-1-6 18:09,9.90E-08,9.9
2019-1-6 18:09,9.70E-08,9.7
2019-1-6 18:09,9.60E-08,9.6
2019-1-6 18:09,9.70E-08,9.7
2019-1-6 18:10,9.60E-08,9.6
2019-1-6 18:10,9.50E-08,9.5
2019-1-6 18:10,9.60E-08,9.6
2019-1-6 18:10,9.40E-08,9.4
2019-1-6 18:11,9.50E-08,9.5
2019-1-6 18:11,9.70E-08,9.7
2019-1-6 18:11,9.40E-08,9.4
2019-1-6 18:12,9.30E-08,9.3
2019-1-6 18:12,9.40E-08,9.4
2019-1-6 18:12,9.50E-08,9.5
2019-1-6 18:12,9.30E-08,9.3
2019-1-6 18:13,9.10E-08,9.1
2019-1-6 18:13,9.20E-08,9.2
2019-1-6 18:13,9.30E-08,9.3
2019-1-6 18:13,9.20E-08,9.2
2019-1-6 18:14,9.30E-08,9.3
2019-1-6 18:14,9.20E-08,9.2
2019-1-6 18:14,9.30E-08,9.3
2019-1-6 18:14,9.20E-08,9.2
2019-1-6 18:14,9.00E-08,9
2019-1-6 18:15,9.10E-08,9.1
2019-1-6 18:15,9.00E-08,9
2019-1-6 18:15,9.20E-08,9.2
2019-1-6 18:15,9.10E-08,9.1
2019-1-6 18:15,8.90E-08,8.9
2019-1-6 18:15,9.10E-08,9.1
2019-1-6 18:16,8.90E-08,8.9
2019-1-6 18:16,9.10E-08,9.1
2019-1-6 18:16,8.90E-08,8.9
2019-1-6 18:17,8.80E-08,8.8
2019-1-6 18:17,8.70E-08,8.7
2019-1-6 18:18,8.90E-08,8.9
2019-1-6 18:18,8.80E-08,8.8
2019-1-6 18:18,9.00E-08,9
2019-1-6 18:18,8.70E-08,8.7
2019-1-6 18:18,8.60E-08,8.6
2019-1-6 18:19,8.70E-08,8.7
2019-1-6 18:19,8.60E-08,8.6
2019-1-6 18:19,8.70E-08,8.7
2019-1-6 18:19,8.60E-08,8.6
2019-1-6 18:19,8.50E-08,8.5
2019-1-6 18:20,8.60E-08,8.6
2019-1-6 18:20,8.70E-08,8.7
2019-1-6 18:20,8.50E-08,8.5
2019-1-6 18:21,8.40E-08,8.4
2019-1-6 18:21,8.50E-08,8.5
2019-1-6 18:21,8.40E-08,8.4
2019-1-6 18:22,8.50E-08,8.5
2019-1-6 18:22,8.30E-08,8.3
2019-1-6 18:22,8.40E-08,8.4
2019-1-6 18:22,8.30E-08,8.3
2019-1-6 18:23,8.40E-08,8.4
2019-1-6 18:23,8.30E-08,8.3
2019-1-6 18:23,8.20E-08,8.2
2019-1-6 18:23,8.40E-08,8.4
2019-1-6 18:24,8.20E-08,8.2
2019-1-6 18:24,8.10E-08,8.1
2019-1-6 18:24,8.20E-08,8.2
2019-1-6 18:25,8.10E-08,8.1
2019-1-6 18:25,8.20E-08,8.2
2019-1-6 18:25,8.10E-08,8.1
2019-1-6 18:25,8.00E-08,8
2019-1-6 18:26,8.10E-08,8.1
2019-1-6 18:26,8.20E-08,8.2
2019-1-6 18:26,8.00E-08,8
2019-1-6 18:27,7.90E-08,7.9
2019-1-6 18:27,8.00E-08,8
2019-1-6 18:27,7.90E-08,7.9
2019-1-6 18:28,8.00E-08,8
2019-1-6 18:28,7.80E-08,7.8
2019-1-6 18:28,7.90E-08,7.9
2019-1-6 18:28,7.80E-08,7.8
2019-1-6 18:28,7.90E-08,7.9
2019-1-6 18:29,7.70E-08,7.7
2019-1-6 18:29,7.90E-08,7.9
2019-1-6 18:29,7.80E-08,7.8
2019-1-6 18:29,7.90E-08,7.9
2019-1-6 18:29,7.60E-08,7.6
2019-1-6 18:30,7.70E-08,7.7
2019-1-6 18:30,7.80E-08,7.8
2019-1-6 18:30,7.90E-08,7.9
2019-1-6 18:30,7.80E-08,7.8
2019-1-6 18:30,7.70E-08,7.7
2019-1-6 18:30,7.60E-08,7.6
2019-1-6 18:31,7.70E-08,7.7
2019-1-6 18:31,7.60E-08,7.6
2019-1-6 18:31,7.70E-08,7.7
2019-1-6 18:31,7.60E-08,7.6
2019-1-6 18:32,7.50E-08,7.5
2019-1-6 18:32,7.60E-08,7.6
2019-1-6 18:32,7.50E-08,7.5
2019-1-6 18:33,7.40E-08,7.4
2019-1-6 18:33,7.50E-08,7.5
2019-1-6 18:33,7.40E-08,7.4
2019-1-6 18:33,7.50E-08,7.5
2019-1-6 18:33,7.40E-08,7.4
2019-1-6 18:34,7.30E-08,7.3
2019-1-6 18:34,7.40E-08,7.4
2019-1-6 18:35,7.30E-08,7.3
2019-1-6 18:35,7.40E-08,7.4
2019-1-6 18:35,7.30E-08,7.3
2019-1-6 18:35,7.20E-08,7.2
2019-1-6 18:35,7.30E-08,7.3
2019-1-6 18:35,7.10E-08,7.1
2019-1-6 18:36,7.20E-08,7.2
2019-1-6 18:36,7.10E-08,7.1
2019-1-6 18:36,7.20E-08,7.2
2019-1-6 18:36,7.30E-08,7.3
2019-1-6 18:36,7.20E-08,7.2
2019-1-6 18:37,7.10E-08,7.1
2019-1-6 18:37,7.20E-08,7.2
2019-1-6 18:38,7.10E-08,7.1
2019-1-6 18:38,7.20E-08,7.2
2019-1-6 18:38,7.00E-08,7
2019-1-6 18:39,6.90E-08,6.9
2019-1-6 18:39,7.00E-08,7
2019-1-6 18:39,6.90E-08,6.9
2019-1-6 18:40,7.00E-08,7
2019-1-6 18:40,6.80E-08,6.8
2019-1-6 18:40,6.90E-08,6.9
2019-1-6 18:40,7.00E-08,7
2019-1-6 18:40,6.90E-08,6.9
2019-1-6 18:41,6.80E-08,6.8
2019-1-6 18:41,6.90E-08,6.9
2019-1-6 18:41,6.80E-08,6.8
2019-1-6 18:41,6.90E-08,6.9
2019-1-6 18:42,6.80E-08,6.8
2019-1-6 18:42,6.90E-08,6.9
2019-1-6 18:42,6.80E-08,6.8
2019-1-6 18:42,6.70E-08,6.7
2019-1-6 18:42,6.80E-08,6.8
2019-1-6 18:43,6.70E-08,6.7
2019-1-6 18:43,6.90E-08,6.9
2019-1-6 18:43,6.70E-08,6.7
2019-1-6 18:43,6.80E-08,6.8
2019-1-6 18:43,6.70E-08,6.7
2019-1-6 18:44,6.80E-08,6.8
2019-1-6 18:44,6.70E-08,6.7
2019-1-6 18:44,6.50E-08,6.5
2019-1-6 18:44,6.60E-08,6.6
2019-1-6 18:45,6.70E-08,6.7
2019-1-6 18:45,6.60E-08,6.6
2019-1-6 18:45,6.50E-08,6.5
2019-1-6 18:46,6.60E-08,6.6
2019-1-6 18:46,6.50E-08,6.5
2019-1-6 18:47,6.40E-08,6.4
2019-1-6 18:47,6.60E-08,6.6
2019-1-6 18:47,6.80E-08,6.8
2019-1-6 18:47,6.90E-08,6.9
2019-1-6 18:48,7.20E-08,7.2
2019-1-6 18:48,7.50E-08,7.5
2019-1-6 18:48,7.70E-08,7.7
2019-1-6 18:48,8.10E-08,8.1
2019-1-6 18:48,8.40E-08,8.4
2019-1-6 18:48,8.50E-08,8.5
2019-1-6 18:49,8.80E-08,8.8
2019-1-6 18:49,8.90E-08,8.9
2019-1-6 18:49,9.30E-08,9.3
2019-1-6 18:49,9.60E-08,9.6
2019-1-6 18:49,9.80E-08,9.8
2019-1-6 18:49,1.00E-07,10
2019-1-6 18:50,1.10E-07,11
2019-1-6 18:52,1.00E-07,10
2019-1-6 18:52,1.10E-07,11
2019-1-6 18:52,1.00E-07,10
2019-1-6 18:59,9.90E-08,9.9
2019-1-6 19:00,1.00E-07,10
2019-1-6 19:00,9.90E-08,9.9
2019-1-6 19:01,1.00E-07,10
2019-1-6 19:01,9.90E-08,9.9
2019-1-6 19:01,9.80E-08,9.8
2019-1-6 19:02,9.70E-08,9.7
2019-1-6 19:02,9.80E-08,9.8
2019-1-6 19:02,9.90E-08,9.9
2019-1-6 19:02,9.70E-08,9.7
2019-1-6 19:03,9.60E-08,9.6
2019-1-6 19:03,9.80E-08,9.8
2019-1-6 19:03,9.90E-08,9.9
2019-1-6 19:03,9.80E-08,9.8
2019-1-6 19:03,9.70E-08,9.7
2019-1-6 19:04,9.80E-08,9.8
2019-1-6 19:04,9.60E-08,9.6
2019-1-6 19:04,9.70E-08,9.7
2019-1-6 19:04,9.50E-08,9.5
2019-1-6 19:05,9.40E-08,9.4
2019-1-6 19:05,9.50E-08,9.5
2019-1-6 19:06,9.60E-08,9.6
2019-1-6 19:06,9.50E-08,9.5
2019-1-6 19:06,9.40E-08,9.4
2019-1-6 19:07,9.30E-08,9.3
2019-1-6 19:07,9.40E-08,9.4
2019-1-6 19:07,9.30E-08,9.3
2019-1-6 19:07,9.40E-08,9.4
2019-1-6 19:08,9.50E-08,9.5
2019-1-6 19:08,9.30E-08,9.3
2019-1-6 19:08,9.10E-08,9.1
2019-1-6 19:08,9.20E-08,9.2
2019-1-6 19:08,9.10E-08,9.1
2019-1-6 19:09,9.20E-08,9.2
2019-1-6 19:09,9.10E-08,9.1
2019-1-6 19:09,9.20E-08,9.2
2019-1-6 19:09,9.10E-08,9.1
2019-1-6 19:10,8.90E-08,8.9
2019-1-6 19:10,9.00E-08,9
2019-1-6 19:10,8.90E-08,8.9
2019-1-6 19:11,8.80E-08,8.8
2019-1-6 19:11,8.90E-08,8.9
2019-1-6 19:11,8.80E-08,8.8
2019-1-6 19:11,8.90E-08,8.9
2019-1-6 19:12,8.80E-08,8.8
2019-1-6 19:12,9.00E-08,9
2019-1-6 19:12,8.90E-08,8.9
2019-1-6 19:12,8.80E-08,8.8
2019-1-6 19:12,8.90E-08,8.9
2019-1-6 19:12,8.70E-08,8.7
2019-1-6 19:13,8.80E-08,8.8
2019-1-6 19:13,8.70E-08,8.7
2019-1-6 19:13,8.60E-08,8.6
2019-1-6 19:13,8.90E-08,8.9
2019-1-6 19:13,8.60E-08,8.6
2019-1-6 19:14,8.50E-08,8.5
2019-1-6 19:14,8.60E-08,8.6
2019-1-6 19:14,8.50E-08,8.5
2019-1-6 19:15,8.40E-08,8.4
2019-1-6 19:15,8.60E-08,8.6
2019-1-6 19:15,8.50E-08,8.5
2019-1-6 19:15,8.40E-08,8.4
2019-1-6 19:15,8.50E-08,8.5
2019-1-6 19:16,8.40E-08,8.4
2019-1-6 19:16,8.50E-08,8.5
2019-1-6 19:16,8.40E-08,8.4
2019-1-6 19:17,8.30E-08,8.3
2019-1-6 19:18,8.20E-08,8.2
2019-1-6 19:18,8.10E-08,8.1
2019-1-6 19:18,8.20E-08,8.2
2019-1-6 19:19,8.00E-08,8
2019-1-6 19:19,8.20E-08,8.2
2019-1-6 19:19,8.10E-08,8.1
2019-1-6 19:19,8.20E-08,8.2
2019-1-6 19:20,8.00E-08,8
2019-1-6 19:20,8.10E-08,8.1
2019-1-6 19:20,8.20E-08,8.2
2019-1-6 19:21,8.10E-08,8.1
2019-1-6 19:21,8.00E-08,8
2019-1-6 19:21,7.90E-08,7.9
2019-1-6 19:22,8.00E-08,8
2019-1-6 19:22,8.10E-08,8.1
2019-1-6 19:22,7.80E-08,7.8
2019-1-6 19:23,7.70E-08,7.7
2019-1-6 19:23,7.80E-08,7.8
2019-1-6 19:23,8.00E-08,8
2019-1-6 19:23,7.90E-08,7.9
2019-1-6 19:24,7.80E-08,7.8
2019-1-6 19:24,7.70E-08,7.7
2019-1-6 19:25,7.80E-08,7.8
2019-1-6 19:25,7.60E-08,7.6
2019-1-6 19:25,7.50E-08,7.5
2019-1-6 19:25,7.60E-08,7.6
2019-1-6 19:26,7.50E-08,7.5
2019-1-6 19:26,7.60E-08,7.6
2019-1-6 19:26,7.50E-08,7.5
2019-1-6 19:27,7.40E-08,7.4
2019-1-6 19:27,7.50E-08,7.5
2019-1-6 19:28,7.40E-08,7.4
2019-1-6 19:28,7.30E-08,7.3
2019-1-6 19:28,7.50E-08,7.5
2019-1-6 19:29,7.40E-08,7.4
2019-1-6 19:29,7.30E-08,7.3
2019-1-6 19:29,7.20E-08,7.2
2019-1-6 19:30,7.30E-08,7.3
2019-1-6 19:30,7.20E-08,7.2
2019-1-6 19:30,7.30E-08,7.3
2019-1-6 19:30,7.20E-08,7.2
2019-1-6 19:31,7.10E-08,7.1
2019-1-6 19:31,7.20E-08,7.2
2019-1-6 19:32,7.10E-08,7.1
2019-1-6 19:32,7.00E-08,7
2019-1-6 19:32,7.10E-08,7.1
2019-1-6 19:32,7.00E-08,7
2019-1-6 19:33,6.90E-08,6.9
2019-1-6 19:33,7.00E-08,7
2019-1-6 19:33,6.90E-08,6.9
2019-1-6 19:33,7.00E-08,7
2019-1-6 19:34,6.90E-08,6.9
2019-1-6 19:34,7.00E-08,7
2019-1-6 19:34,6.90E-08,6.9
2019-1-6 19:34,6.80E-08,6.8
2019-1-6 19:35,6.90E-08,6.9
2019-1-6 19:35,6.80E-08,6.8
2019-1-6 19:35,6.90E-08,6.9
2019-1-6 19:35,6.80E-08,6.8
2019-1-6 19:35,6.90E-08,6.9
2019-1-6 19:36,6.80E-08,6.8
2019-1-6 19:36,6.90E-08,6.9
2019-1-6 19:36,6.80E-08,6.8
2019-1-6 19:36,6.70E-08,6.7
2019-1-6 19:36,6.90E-08,6.9
2019-1-6 19:36,6.80E-08,6.8
2019-1-6 19:37,6.70E-08,6.7
2019-1-6 19:37,6.90E-08,6.9
2019-1-6 19:37,6.70E-08,6.7
2019-1-6 19:37,6.60E-08,6.6
2019-1-6 19:38,6.70E-08,6.7
2019-1-6 19:38,6.60E-08,6.6
2019-1-6 19:38,6.80E-08,6.8
2019-1-6 19:39,6.60E-08,6.6
2019-1-6 19:39,6.70E-08,6.7
2019-1-6 19:39,6.60E-08,6.6
2019-1-6 19:39,6.50E-08,6.5
2019-1-6 19:40,6.60E-08,6.6
2019-1-6 19:40,6.70E-08,6.7
2019-1-6 19:40,6.60E-08,6.6
2019-1-6 19:40,6.50E-08,6.5
2019-1-6 19:40,6.60E-08,6.6
2019-1-6 19:41,6.50E-08,6.5
2019-1-6 19:41,6.60E-08,6.6
2019-1-6 19:41,6.80E-08,6.8
2019-1-6 19:41,7.00E-08,7
2019-1-6 19:42,7.20E-08,7.2
2019-1-6 19:42,7.50E-08,7.5
2019-1-6 19:42,7.80E-08,7.8
2019-1-6 19:42,7.70E-08,7.7
2019-1-6 19:42,8.00E-08,8
2019-1-6 19:42,8.30E-08,8.3
2019-1-6 19:43,8.60E-08,8.6
2019-1-6 19:43,8.80E-08,8.8
2019-1-6 19:43,9.10E-08,9.1
2019-1-6 19:43,9.20E-08,9.2
2019-1-6 19:43,9.50E-08,9.5
2019-1-6 19:43,9.60E-08,9.6
2019-1-6 19:44,9.90E-08,9.9
2019-1-6 19:44,1.00E-07,10
2019-1-6 19:44,1.10E-07,11
2019-1-6 19:46,1.00E-07,10
2019-1-6 19:46,1.10E-07,11
2019-1-6 19:47,1.00E-07,10
2019-1-6 19:54,9.90E-08,9.9
2019-1-6 19:54,1.00E-07,10
2019-1-6 19:55,9.90E-08,9.9
2019-1-6 19:55,1.00E-07,10
2019-1-6 19:55,9.90E-08,9.9
2019-1-6 19:55,9.80E-08,9.8
2019-1-6 19:56,9.90E-08,9.9
2019-1-6 19:57,9.80E-08,9.8
2019-1-6 19:57,9.90E-08,9.9
2019-1-6 19:57,9.80E-08,9.8
2019-1-6 19:57,9.90E-08,9.9
2019-1-6 19:57,9.70E-08,9.7
2019-1-6 19:58,9.60E-08,9.6
2019-1-6 19:58,9.80E-08,9.8
2019-1-6 19:58,9.60E-08,9.6
2019-1-6 19:58,9.70E-08,9.7
2019-1-6 19:58,9.50E-08,9.5
2019-1-6 19:59,9.60E-08,9.6
2019-1-6 19:59,9.70E-08,9.7
2019-1-6 19:59,9.60E-08,9.6
2019-1-6 19:59,9.50E-08,9.5
2019-1-6 20:00,9.40E-08,9.4
2019-1-6 20:00,9.50E-08,9.5
2019-1-6 20:00,9.40E-08,9.4
2019-1-6 20:00,9.50E-08,9.5
2019-1-6 20:01,9.70E-08,9.7
2019-1-6 20:01,9.50E-08,9.5
2019-1-6 20:01,9.40E-08,9.4
2019-1-6 20:01,9.30E-08,9.3
2019-1-6 20:02,9.20E-08,9.2
2019-1-6 20:02,9.30E-08,9.3
2019-1-6 20:02,9.20E-08,9.2
2019-1-6 20:02,9.30E-08,9.3
2019-1-6 20:02,9.20E-08,9.2
2019-1-6 20:03,9.10E-08,9.1
2019-1-6 20:03,9.30E-08,9.3
2019-1-6 20:03,9.20E-08,9.2
2019-1-6 20:03,9.10E-08,9.1
2019-1-6 20:04,9.20E-08,9.2
2019-1-6 20:04,9.10E-08,9.1
2019-1-6 20:04,8.90E-08,8.9
2019-1-6 20:04,9.00E-08,9
2019-1-6 20:05,9.10E-08,9.1
2019-1-6 20:05,8.90E-08,8.9
2019-1-6 20:05,9.00E-08,9
2019-1-6 20:05,8.90E-08,8.9
2019-1-6 20:05,9.00E-08,9
2019-1-6 20:05,8.90E-08,8.9
2019-1-6 20:06,9.00E-08,9
2019-1-6 20:06,8.90E-08,8.9
2019-1-6 20:06,8.80E-08,8.8
2019-1-6 20:07,8.90E-08,8.9
2019-1-6 20:07,8.70E-08,8.7
2019-1-6 20:07,8.60E-08,8.6
2019-1-6 20:07,8.70E-08,8.7
2019-1-6 20:07,8.60E-08,8.6
2019-1-6 20:08,8.50E-08,8.5
2019-1-6 20:08,8.40E-08,8.4
2019-1-6 20:08,8.30E-08,8.3
2019-1-6 20:08,8.20E-08,8.2
2019-1-6 20:09,8.10E-08,8.1
2019-1-6 20:09,8.20E-08,8.2
2019-1-6 20:09,8.10E-08,8.1
2019-1-6 20:10,8.00E-08,8
2019-1-6 20:10,7.90E-08,7.9
2019-1-6 20:11,7.80E-08,7.8
2019-1-6 20:11,7.70E-08,7.7
2019-1-6 20:12,7.60E-08,7.6
2019-1-6 20:13,7.50E-08,7.5
2019-1-6 20:13,7.40E-08,7.4
2019-1-6 20:14,7.30E-08,7.3
2019-1-6 20:15,7.20E-08,7.2
2019-1-6 20:15,7.30E-08,7.3
2019-1-6 20:15,7.20E-08,7.2
2019-1-6 20:15,7.10E-08,7.1
2019-1-6 20:16,7.00E-08,7
2019-1-6 20:16,7.10E-08,7.1
2019-1-6 20:17,7.00E-08,7
2019-1-6 20:17,7.40E-08,7.4
2019-1-6 20:17,7.60E-08,7.6
2019-1-6 20:17,7.70E-08,7.7
2019-1-6 20:17,7.90E-08,7.9
2019-1-6 20:18,8.20E-08,8.2
2019-1-6 20:18,8.70E-08,8.7
2019-1-6 20:18,8.80E-08,8.8
2019-1-6 20:18,8.90E-08,8.9
2019-1-6 20:18,9.10E-08,9.1
2019-1-6 20:19,9.40E-08,9.4
2019-1-6 20:19,9.90E-08,9.9
2019-1-6 20:19,1.00E-07,10
2019-1-6 20:20,1.10E-07,11
2019-1-6 20:20,1.00E-07,10
2019-1-6 20:28,9.90E-08,9.9
2019-1-6 20:28,9.80E-08,9.8
2019-1-6 20:29,9.90E-08,9.9
2019-1-6 20:29,1.00E-07,10
2019-1-6 20:29,9.80E-08,9.8
2019-1-6 20:29,9.90E-08,9.9
2019-1-6 20:30,9.80E-08,9.8
2019-1-6 20:30,9.70E-08,9.7
2019-1-6 20:30,9.90E-08,9.9
2019-1-6 20:30,9.70E-08,9.7
2019-1-6 20:30,9.80E-08,9.8
2019-1-6 20:30,9.70E-08,9.7
2019-1-6 20:31,9.60E-08,9.6
2019-1-6 20:31,9.80E-08,9.8
2019-1-6 20:31,9.60E-08,9.6
2019-1-6 20:31,9.70E-08,9.7
2019-1-6 20:32,9.60E-08,9.6
2019-1-6 20:32,9.50E-08,9.5
2019-1-6 20:33,9.60E-08,9.6
2019-1-6 20:33,9.40E-08,9.4
2019-1-6 20:33,9.50E-08,9.5
2019-1-6 20:33,9.40E-08,9.4
2019-1-6 20:33,9.50E-08,9.5
2019-1-6 20:34,9.40E-08,9.4
2019-1-6 20:34,9.30E-08,9.3
2019-1-6 20:35,9.40E-08,9.4
2019-1-6 20:35,9.30E-08,9.3
2019-1-6 20:35,9.20E-08,9.2
2019-1-6 20:35,9.40E-08,9.4
2019-1-6 20:36,9.20E-08,9.2
2019-1-6 20:37,9.10E-08,9.1
2019-1-6 20:37,9.20E-08,9.2
2019-1-6 20:38,9.00E-08,9
2019-1-6 20:38,9.10E-08,9.1
2019-1-6 20:38,9.00E-08,9
2019-1-6 20:39,9.10E-08,9.1
2019-1-6 20:39,8.90E-08,8.9
2019-1-6 20:39,8.80E-08,8.8
2019-1-6 20:39,9.00E-08,9
2019-1-6 20:40,8.80E-08,8.8
2019-1-6 20:40,8.90E-08,8.9
2019-1-6 20:40,8.70E-08,8.7
2019-1-6 20:40,8.80E-08,8.8
2019-1-6 20:41,8.60E-08,8.6
2019-1-6 20:41,8.80E-08,8.8
2019-1-6 20:41,8.70E-08,8.7
2019-1-6 20:41,8.60E-08,8.6
2019-1-6 20:42,8.50E-08,8.5
2019-1-6 20:42,8.60E-08,8.6
2019-1-6 20:42,8.50E-08,8.5
2019-1-6 20:43,8.60E-08,8.6
2019-1-6 20:43,8.50E-08,8.5
2019-1-6 20:44,8.60E-08,8.6
2019-1-6 20:44,8.40E-08,8.4
2019-1-6 20:44,8.30E-08,8.3
2019-1-6 20:45,8.50E-08,8.5
2019-1-6 20:45,8.30E-08,8.3
2019-1-6 20:46,8.20E-08,8.2
2019-1-6 20:46,8.30E-08,8.3
2019-1-6 20:47,8.40E-08,8.4
2019-1-6 20:47,8.20E-08,8.2
2019-1-6 20:47,8.10E-08,8.1
2019-1-6 20:48,8.00E-08,8
2019-1-6 20:48,8.20E-08,8.2
2019-1-6 20:48,8.00E-08,8
2019-1-6 20:49,8.10E-08,8.1
2019-1-6 20:49,8.00E-08,8
2019-1-6 20:49,7.90E-08,7.9
2019-1-6 20:50,8.10E-08,8.1
2019-1-6 20:50,8.00E-08,8
2019-1-6 20:50,8.10E-08,8.1
2019-1-6 20:50,7.90E-08,7.9
2019-1-6 20:51,8.00E-08,8
2019-1-6 20:51,7.80E-08,7.8
2019-1-6 20:51,7.90E-08,7.9
2019-1-6 20:52,7.80E-08,7.8
2019-1-6 20:52,7.70E-08,7.7
2019-1-6 20:52,7.90E-08,7.9
2019-1-6 20:52,7.60E-08,7.6
2019-1-6 20:53,7.70E-08,7.7
2019-1-6 20:53,7.60E-08,7.6
2019-1-6 20:53,7.80E-08,7.8
2019-1-6 20:53,7.60E-08,7.6
2019-1-6 20:53,7.70E-08,7.7
2019-1-6 20:54,7.80E-08,7.8
2019-1-6 20:54,7.70E-08,7.7
2019-1-6 20:54,7.60E-08,7.6
2019-1-6 20:55,7.70E-08,7.7
2019-1-6 20:55,7.60E-08,7.6
2019-1-6 20:55,7.50E-08,7.5
2019-1-6 20:56,7.40E-08,7.4
2019-1-6 20:56,7.50E-08,7.5
2019-1-6 20:56,7.40E-08,7.4
2019-1-6 20:57,7.30E-08,7.3
2019-1-6 20:57,7.40E-08,7.4
2019-1-6 20:58,7.30E-08,7.3
2019-1-6 20:58,7.40E-08,7.4
2019-1-6 20:58,7.50E-08,7.5
2019-1-6 20:59,7.40E-08,7.4
2019-1-6 20:59,7.20E-08,7.2
2019-1-6 20:59,7.30E-08,7.3
2019-1-6 20:59,7.20E-08,7.2
2019-1-6 21:00,7.40E-08,7.4
2019-1-6 21:00,7.20E-08,7.2
2019-1-6 21:00,7.30E-08,7.3
2019-1-6 21:00,7.20E-08,7.2
2019-1-6 21:01,7.10E-08,7.1
2019-1-6 21:02,7.00E-08,7
2019-1-6 21:02,7.10E-08,7.1
2019-1-6 21:03,7.00E-08,7
2019-1-6 21:03,7.10E-08,7.1
2019-1-6 21:03,7.00E-08,7
2019-1-6 21:03,6.90E-08,6.9
2019-1-6 21:03,7.00E-08,7
2019-1-6 21:04,6.90E-08,6.9
2019-1-6 21:04,7.00E-08,7
2019-1-6 21:04,6.90E-08,6.9
2019-1-6 21:05,7.00E-08,7
2019-1-6 21:06,6.90E-08,6.9
2019-1-6 21:06,6.80E-08,6.8
2019-1-6 21:06,6.70E-08,6.7
2019-1-6 21:06,6.80E-08,6.8
2019-1-6 21:07,6.70E-08,6.7
2019-1-6 21:07,6.80E-08,6.8
2019-1-6 21:07,6.90E-08,6.9
2019-1-6 21:07,6.80E-08,6.8
2019-1-6 21:07,6.70E-08,6.7
2019-1-6 21:08,6.60E-08,6.6
2019-1-6 21:08,6.70E-08,6.7
2019-1-6 21:09,6.60E-08,6.6
2019-1-6 21:09,6.50E-08,6.5
2019-1-6 21:09,6.60E-08,6.6
2019-1-6 21:09,6.70E-08,6.7
2019-1-6 21:10,6.60E-08,6.6
2019-1-6 21:10,6.50E-08,6.5
2019-1-6 21:10,6.60E-08,6.6
2019-1-6 21:11,7.00E-08,7
2019-1-6 21:11,7.20E-08,7.2
2019-1-6 21:11,7.30E-08,7.3
2019-1-6 21:11,7.60E-08,7.6
2019-1-6 21:11,7.80E-08,7.8
2019-1-6 21:12,8.10E-08,8.1
2019-1-6 21:12,8.50E-08,8.5
2019-1-6 21:12,8.80E-08,8.8
2019-1-6 21:12,9.00E-08,9
2019-1-6 21:12,9.50E-08,9.5
2019-1-6 21:12,9.60E-08,9.6
2019-1-6 21:13,9.80E-08,9.8
2019-1-6 21:13,1.00E-07,10
2019-1-6 21:13,1.10E-07,11
2019-1-6 21:15,1.00E-07,10
2019-1-6 21:15,1.10E-07,11
2019-1-6 21:15,1.00E-07,10
2019-1-6 21:15,1.10E-07,11
2019-1-6 21:15,1.00E-07,10
2019-1-6 21:22,9.90E-08,9.9
2019-1-6 21:23,1.00E-07,10
2019-1-6 21:23,9.90E-08,9.9
2019-1-6 21:24,9.80E-08,9.8
2019-1-6 21:24,9.90E-08,9.9
2019-1-6 21:24,9.80E-08,9.8
2019-1-6 21:25,9.70E-08,9.7
2019-1-6 21:25,9.60E-08,9.6
2019-1-6 21:25,9.70E-08,9.7
2019-1-6 21:26,9.60E-08,9.6
2019-1-6 21:26,9.80E-08,9.8
2019-1-6 21:26,9.70E-08,9.7
2019-1-6 21:26,9.60E-08,9.6
2019-1-6 21:27,9.80E-08,9.8
2019-1-6 21:27,9.50E-08,9.5
